Date,Time,Sender Vat ID,Sender Account IBAN,RF Code,Bill Type,Company Vat ID,Receiver Account IBAN,Total Bill Amount,Paid Amount,Bill Status,Sender New Balance,Recipient New Balance,Installments Paid
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF23494821891718293072249,ONE-TIME,200000007,GR9198514604137543763261,100.00,50.00,PARTIALLY_PAID,0.00,5175.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF23494821891718293072249,ONE-TIME,200000007,GR9198514604137543763261,100.00,100.00,PAID,0.00,5225.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF77566146729062348626138,ONE-TIME,200000007,GR9198514604137543763261,125.00,62.50,PARTIALLY_PAID,0.00,5287.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF77566146729062348626138,ONE-TIME,200000007,GR9198514604137543763261,125.00,125.00,PAID,0.00,5350.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF13928595272418635569037,ONE-TIME,200000007,GR9198514604137543763261,150.00,75.00,PARTIALLY_PAID,0.00,5425.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF13928595272418635569037,ONE-TIME,200000007,GR9198514604137543763261,150.00,150.00,PAID,0.00,5500.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF18443599980722412943242,ONE-TIME,200000007,GR9198514604137543763261,50.00,25.00,PARTIALLY_PAID,0.00,5525.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF18443599980722412943242,ONE-TIME,200000007,GR9198514604137543763261,50.00,50.00,PAID,0.00,5550.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF33946052959351792524547,ONE-TIME,200000007,GR9198514604137543763261,75.00,37.50,PARTIALLY_PAID,0.00,5587.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF33946052959351792524547,ONE-TIME,200000007,GR9198514604137543763261,75.00,75.00,PAID,0.00,5625.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF25077050387537537964381,ONE-TIME,200000007,GR9198514604137543763261,100.00,50.00,PARTIALLY_PAID,0.00,5675.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF25077050387537537964381,ONE-TIME,200000007,GR9198514604137543763261,100.00,100.00,PAID,0.00,5725.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF06982530173301448459039,ONE-TIME,200000007,GR9198514604137543763261,125.00,62.50,PARTIALLY_PAID,0.00,5787.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF06982530173301448459039,ONE-TIME,200000007,GR9198514604137543763261,125.00,125.00,PAID,0.00,5850.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF79522791936882856224097,ONE-TIME,200000007,GR9198514604137543763261,150.00,75.00,PARTIALLY_PAID,0.00,5925.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF79522791936882856224097,ONE-TIME,200000007,GR9198514604137543763261,150.00,150.00,PAID,0.00,6000.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF31573446483842389490525,ONE-TIME,200000007,GR9198514604137543763261,50.00,25.00,PARTIALLY_PAID,0.00,6025.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF31573446483842389490525,ONE-TIME,200000007,GR9198514604137543763261,50.00,50.00,PAID,0.00,6050.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF37492113964651728360093,ONE-TIME,200000007,GR9198514604137543763261,75.00,37.50,PARTIALLY_PAID,0.00,6087.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF37492113964651728360093,ONE-TIME,200000007,GR9198514604137543763261,75.00,75.00,PAID,0.00,6125.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF58768894520285354445240,ONE-TIME,200000007,GR9198514604137543763261,100.00,50.00,PARTIALLY_PAID,0.00,6175.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF58768894520285354445240,ONE-TIME,200000007,GR9198514604137543763261,100.00,100.00,PAID,0.00,6225.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF36462662954312621678329,ONE-TIME,200000007,GR9198514604137543763261,125.00,62.50,PARTIALLY_PAID,0.00,6287.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF36462662954312621678329,ONE-TIME,200000007,GR9198514604137543763261,125.00,125.00,PAID,0.00,6350.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF44623900890846752495167,ONE-TIME,200000007,GR9198514604137543763261,150.00,75.00,PARTIALLY_PAID,0.00,6425.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF44623900890846752495167,ONE-TIME,200000007,GR9198514604137543763261,150.00,150.00,PAID,0.00,6500.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF27960165248048991016670,ONE-TIME,200000007,GR9198514604137543763261,50.00,25.00,PARTIALLY_PAID,0.00,6525.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF27960165248048991016670,ONE-TIME,200000007,GR9198514604137543763261,50.00,50.00,PAID,0.00,6550.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF42443249235979890866302,ONE-TIME,200000007,GR9198514604137543763261,75.00,37.50,PARTIALLY_PAID,0.00,6587.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF42443249235979890866302,ONE-TIME,200000007,GR9198514604137543763261,75.00,75.00,PAID,0.00,6625.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF09923673641388110146077,ONE-TIME,200000007,GR9198514604137543763261,100.00,50.00,PARTIALLY_PAID,0.00,6675.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF09923673641388110146077,ONE-TIME,200000007,GR9198514604137543763261,100.00,100.00,PAID,0.00,6725.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF87951939305463706550610,ONE-TIME,200000007,GR9198514604137543763261,125.00,62.50,PARTIALLY_PAID,0.00,6787.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF87951939305463706550610,ONE-TIME,200000007,GR9198514604137543763261,125.00,125.00,PAID,0.00,6850.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF90711671382482120438938,ONE-TIME,200000007,GR9198514604137543763261,150.00,75.00,PARTIALLY_PAID,0.00,6925.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF90711671382482120438938,ONE-TIME,200000007,GR9198514604137543763261,150.00,150.00,PAID,0.00,7000.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF35752870797023158991708,ONE-TIME,200000007,GR9198514604137543763261,50.00,25.00,PARTIALLY_PAID,0.00,7025.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF35752870797023158991708,ONE-TIME,200000007,GR9198514604137543763261,50.00,50.00,PAID,0.00,7050.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF39387061972620310578458,ONE-TIME,200000007,GR9198514604137543763261,75.00,37.50,PARTIALLY_PAID,0.00,7087.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF39387061972620310578458,ONE-TIME,200000007,GR9198514604137543763261,75.00,75.00,PAID,0.00,7125.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF42094422891669917981146,ONE-TIME,200000007,GR9198514604137543763261,100.00,50.00,PARTIALLY_PAID,0.00,7175.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF42094422891669917981146,ONE-TIME,200000007,GR9198514604137543763261,100.00,100.00,PAID,0.00,7225.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF97973799676908137739185,ONE-TIME,200000007,GR9198514604137543763261,125.00,62.50,PARTIALLY_PAID,0.00,7287.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF97973799676908137739185,ONE-TIME,200000007,GR9198514604137543763261,125.00,125.00,PAID,0.00,7350.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF97995448616981002785800,ONE-TIME,200000007,GR9198514604137543763261,150.00,75.00,PARTIALLY_PAID,0.00,7425.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF97995448616981002785800,ONE-TIME,200000007,GR9198514604137543763261,150.00,150.00,PAID,0.00,7500.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF53001523236207295326215,ONE-TIME,200000007,GR9198514604137543763261,50.00,25.00,PARTIALLY_PAID,0.00,7525.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF53001523236207295326215,ONE-TIME,200000007,GR9198514604137543763261,50.00,50.00,PAID,0.00,7550.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF33608019097124852698529,ONE-TIME,200000007,GR9198514604137543763261,75.00,37.50,PARTIALLY_PAID,0.00,7587.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF33608019097124852698529,ONE-TIME,200000007,GR9198514604137543763261,75.00,75.00,PAID,0.00,7625.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF09170436255960409155786,ONE-TIME,200000007,GR9198514604137543763261,100.00,50.00,PARTIALLY_PAID,0.00,7675.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF09170436255960409155786,ONE-TIME,200000007,GR9198514604137543763261,100.00,100.00,PAID,0.00,7725.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF15038536263008704128244,ONE-TIME,200000007,GR9198514604137543763261,125.00,62.50,PARTIALLY_PAID,0.00,7787.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF15038536263008704128244,ONE-TIME,200000007,GR9198514604137543763261,125.00,125.00,PAID,0.00,7850.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF92585309246901099875657,ONE-TIME,200000007,GR9198514604137543763261,150.00,75.00,PARTIALLY_PAID,0.00,7925.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF92585309246901099875657,ONE-TIME,200000007,GR9198514604137543763261,150.00,150.00,PAID,0.00,8000.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF20141681652470793372109,ONE-TIME,200000008,GR2984081972221219009016,50.00,25.00,PARTIALLY_PAID,0.00,2025.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF20141681652470793372109,ONE-TIME,200000008,GR2984081972221219009016,50.00,50.00,PAID,0.00,2050.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF45152337821892507095313,ONE-TIME,200000008,GR2984081972221219009016,75.00,37.50,PARTIALLY_PAID,0.00,2087.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF45152337821892507095313,ONE-TIME,200000008,GR2984081972221219009016,75.00,75.00,PAID,0.00,2125.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF62962969955626138696454,ONE-TIME,200000008,GR2984081972221219009016,100.00,50.00,PARTIALLY_PAID,0.00,2175.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF62962969955626138696454,ONE-TIME,200000008,GR2984081972221219009016,100.00,100.00,PAID,0.00,2225.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF64110406246384326728804,ONE-TIME,200000008,GR2984081972221219009016,125.00,62.50,PARTIALLY_PAID,0.00,2287.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF64110406246384326728804,ONE-TIME,200000008,GR2984081972221219009016,125.00,125.00,PAID,0.00,2350.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF58605361645635954870459,ONE-TIME,200000008,GR2984081972221219009016,150.00,75.00,PARTIALLY_PAID,0.00,2425.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF58605361645635954870459,ONE-TIME,200000008,GR2984081972221219009016,150.00,150.00,PAID,0.00,2500.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF29581057664917549157948,ONE-TIME,200000008,GR2984081972221219009016,50.00,25.00,PARTIALLY_PAID,0.00,2525.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF29581057664917549157948,ONE-TIME,200000008,GR2984081972221219009016,50.00,50.00,PAID,0.00,2550.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF04720981021760886247975,ONE-TIME,200000008,GR2984081972221219009016,75.00,37.50,PARTIALLY_PAID,0.00,2587.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF04720981021760886247975,ONE-TIME,200000008,GR2984081972221219009016,75.00,75.00,PAID,0.00,2625.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF15450884117901202180674,ONE-TIME,200000008,GR2984081972221219009016,100.00,50.00,PARTIALLY_PAID,0.00,2675.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF15450884117901202180674,ONE-TIME,200000008,GR2984081972221219009016,100.00,100.00,PAID,0.00,2725.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF18987986538266961562341,ONE-TIME,200000008,GR2984081972221219009016,125.00,62.50,PARTIALLY_PAID,0.00,2787.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF18987986538266961562341,ONE-TIME,200000008,GR2984081972221219009016,125.00,125.00,PAID,0.00,2850.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF93483085567936794466330,ONE-TIME,200000008,GR2984081972221219009016,150.00,75.00,PARTIALLY_PAID,0.00,2925.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF93483085567936794466330,ONE-TIME,200000008,GR2984081972221219009016,150.00,150.00,PAID,0.00,3000.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF36733253537074397235409,ONE-TIME,200000008,GR2984081972221219009016,50.00,25.00,PARTIALLY_PAID,0.00,3025.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF36733253537074397235409,ONE-TIME,200000008,GR2984081972221219009016,50.00,50.00,PAID,0.00,3050.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF61127315077573579797443,ONE-TIME,200000008,GR2984081972221219009016,75.00,37.50,PARTIALLY_PAID,0.00,3087.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF61127315077573579797443,ONE-TIME,200000008,GR2984081972221219009016,75.00,75.00,PAID,0.00,3125.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF71949187759823950596641,ONE-TIME,200000008,GR2984081972221219009016,100.00,50.00,PARTIALLY_PAID,0.00,3175.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF71949187759823950596641,ONE-TIME,200000008,GR2984081972221219009016,100.00,100.00,PAID,0.00,3225.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF91046725931022645047255,ONE-TIME,200000008,GR2984081972221219009016,125.00,62.50,PARTIALLY_PAID,0.00,3287.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF91046725931022645047255,ONE-TIME,200000008,GR2984081972221219009016,125.00,125.00,PAID,0.00,3350.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF19022428294018983571621,ONE-TIME,200000008,GR2984081972221219009016,150.00,75.00,PARTIALLY_PAID,0.00,3425.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF19022428294018983571621,ONE-TIME,200000008,GR2984081972221219009016,150.00,150.00,PAID,0.00,3500.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF90694081013047989396462,ONE-TIME,200000008,GR2984081972221219009016,50.00,25.00,PARTIALLY_PAID,0.00,3525.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF90694081013047989396462,ONE-TIME,200000008,GR2984081972221219009016,50.00,50.00,PAID,0.00,3550.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF30188756213548182388720,ONE-TIME,200000008,GR2984081972221219009016,75.00,37.50,PARTIALLY_PAID,0.00,3587.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF30188756213548182388720,ONE-TIME,200000008,GR2984081972221219009016,75.00,75.00,PAID,0.00,3625.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF42608700644553704997897,ONE-TIME,200000008,GR2984081972221219009016,100.00,50.00,PARTIALLY_PAID,0.00,3675.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF42608700644553704997897,ONE-TIME,200000008,GR2984081972221219009016,100.00,100.00,PAID,0.00,3725.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF83666746056542116580162,ONE-TIME,200000008,GR2984081972221219009016,125.00,62.50,PARTIALLY_PAID,0.00,3787.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF83666746056542116580162,ONE-TIME,200000008,GR2984081972221219009016,125.00,125.00,PAID,0.00,3850.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF57150145310000113141525,ONE-TIME,200000008,GR2984081972221219009016,150.00,75.00,PARTIALLY_PAID,0.00,3925.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF57150145310000113141525,ONE-TIME,200000008,GR2984081972221219009016,150.00,150.00,PAID,0.00,4000.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF42698657297845908271862,ONE-TIME,200000008,GR2984081972221219009016,50.00,25.00,PARTIALLY_PAID,0.00,4025.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF42698657297845908271862,ONE-TIME,200000008,GR2984081972221219009016,50.00,50.00,PAID,0.00,4050.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF54885803756084262423223,ONE-TIME,200000008,GR2984081972221219009016,75.00,37.50,PARTIALLY_PAID,0.00,4087.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF54885803756084262423223,ONE-TIME,200000008,GR2984081972221219009016,75.00,75.00,PAID,0.00,4125.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF72916783442205776819649,ONE-TIME,200000008,GR2984081972221219009016,100.00,50.00,PARTIALLY_PAID,0.00,4175.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF72916783442205776819649,ONE-TIME,200000008,GR2984081972221219009016,100.00,100.00,PAID,0.00,4225.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF27635664141386554328527,ONE-TIME,200000008,GR2984081972221219009016,125.00,62.50,PARTIALLY_PAID,0.00,4287.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF27635664141386554328527,ONE-TIME,200000008,GR2984081972221219009016,125.00,125.00,PAID,0.00,4350.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF57817975171498022403365,ONE-TIME,200000008,GR2984081972221219009016,150.00,75.00,PARTIALLY_PAID,0.00,4425.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF57817975171498022403365,ONE-TIME,200000008,GR2984081972221219009016,150.00,150.00,PAID,0.00,4500.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF49931129819934904852379,ONE-TIME,200000008,GR2984081972221219009016,50.00,25.00,PARTIALLY_PAID,0.00,4525.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF49931129819934904852379,ONE-TIME,200000008,GR2984081972221219009016,50.00,50.00,PAID,0.00,4550.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF35133197114340897593854,ONE-TIME,200000008,GR2984081972221219009016,75.00,37.50,PARTIALLY_PAID,0.00,4587.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF35133197114340897593854,ONE-TIME,200000008,GR2984081972221219009016,75.00,75.00,PAID,0.00,4625.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF35942468660426289073027,ONE-TIME,200000008,GR2984081972221219009016,100.00,50.00,PARTIALLY_PAID,0.00,4675.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF35942468660426289073027,ONE-TIME,200000008,GR2984081972221219009016,100.00,100.00,PAID,0.00,4725.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF37023894647653679611356,ONE-TIME,200000008,GR2984081972221219009016,125.00,62.50,PARTIALLY_PAID,0.00,4787.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF37023894647653679611356,ONE-TIME,200000008,GR2984081972221219009016,125.00,125.00,PAID,0.00,4850.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF29103986807368119033401,ONE-TIME,200000008,GR2984081972221219009016,150.00,75.00,PARTIALLY_PAID,0.00,4925.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF29103986807368119033401,ONE-TIME,200000008,GR2984081972221219009016,150.00,150.00,PAID,0.00,5000.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF44503664656293455706405,ONE-TIME,200000008,GR2984081972221219009016,50.00,25.00,PARTIALLY_PAID,0.00,5025.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF44503664656293455706405,ONE-TIME,200000008,GR2984081972221219009016,50.00,50.00,PAID,0.00,5050.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF67890316156148402006880,ONE-TIME,200000008,GR2984081972221219009016,75.00,37.50,PARTIALLY_PAID,0.00,5087.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF67890316156148402006880,ONE-TIME,200000008,GR2984081972221219009016,75.00,75.00,PAID,0.00,5125.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF68140273125042095662648,ONE-TIME,200000008,GR2984081972221219009016,100.00,50.00,PARTIALLY_PAID,0.00,5175.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF68140273125042095662648,ONE-TIME,200000008,GR2984081972221219009016,100.00,100.00,PAID,0.00,5225.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF02569419883639859801092,ONE-TIME,200000008,GR2984081972221219009016,125.00,62.50,PARTIALLY_PAID,0.00,5287.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF02569419883639859801092,ONE-TIME,200000008,GR2984081972221219009016,125.00,125.00,PAID,0.00,5350.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF59083001881256557173948,ONE-TIME,200000008,GR2984081972221219009016,150.00,75.00,PARTIALLY_PAID,0.00,5425.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF59083001881256557173948,ONE-TIME,200000008,GR2984081972221219009016,150.00,150.00,PAID,0.00,5500.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF84371456032379967738917,ONE-TIME,200000008,GR2984081972221219009016,50.00,25.00,PARTIALLY_PAID,0.00,5525.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF84371456032379967738917,ONE-TIME,200000008,GR2984081972221219009016,50.00,50.00,PAID,0.00,5550.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF48520475827866136173598,ONE-TIME,200000008,GR2984081972221219009016,75.00,37.50,PARTIALLY_PAID,0.00,5587.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF48520475827866136173598,ONE-TIME,200000008,GR2984081972221219009016,75.00,75.00,PAID,0.00,5625.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF45975729875037152883214,ONE-TIME,200000008,GR2984081972221219009016,100.00,50.00,PARTIALLY_PAID,0.00,5675.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF45975729875037152883214,ONE-TIME,200000008,GR2984081972221219009016,100.00,100.00,PAID,0.00,5725.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF03350429908073673803264,ONE-TIME,200000008,GR2984081972221219009016,125.00,62.50,PARTIALLY_PAID,0.00,5787.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF03350429908073673803264,ONE-TIME,200000008,GR2984081972221219009016,125.00,125.00,PAID,0.00,5850.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF23920996422835956504107,ONE-TIME,200000008,GR2984081972221219009016,150.00,75.00,PARTIALLY_PAID,0.00,5925.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF23920996422835956504107,ONE-TIME,200000008,GR2984081972221219009016,150.00,150.00,PAID,0.00,6000.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF64147797515308158525143,ONE-TIME,200000008,GR2984081972221219009016,50.00,25.00,PARTIALLY_PAID,0.00,6025.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF64147797515308158525143,ONE-TIME,200000008,GR2984081972221219009016,50.00,50.00,PAID,0.00,6050.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF51768703824874357571138,ONE-TIME,200000008,GR2984081972221219009016,75.00,37.50,PARTIALLY_PAID,0.00,6087.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF51768703824874357571138,ONE-TIME,200000008,GR2984081972221219009016,75.00,75.00,PAID,0.00,6125.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF68418366766778021441487,ONE-TIME,200000008,GR2984081972221219009016,100.00,50.00,PARTIALLY_PAID,0.00,6175.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF68418366766778021441487,ONE-TIME,200000008,GR2984081972221219009016,100.00,100.00,PAID,0.00,6225.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF29273863174060114364435,ONE-TIME,200000008,GR2984081972221219009016,125.00,62.50,PARTIALLY_PAID,0.00,6287.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF29273863174060114364435,ONE-TIME,200000008,GR2984081972221219009016,125.00,125.00,PAID,0.00,6350.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF33395853252442331960156,ONE-TIME,200000008,GR2984081972221219009016,150.00,75.00,PARTIALLY_PAID,0.00,6425.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF33395853252442331960156,ONE-TIME,200000008,GR2984081972221219009016,150.00,150.00,PAID,0.00,6500.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF54335573975174774179791,ONE-TIME,200000008,GR2984081972221219009016,50.00,25.00,PARTIALLY_PAID,0.00,6525.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF54335573975174774179791,ONE-TIME,200000008,GR2984081972221219009016,50.00,50.00,PAID,0.00,6550.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF78249223903668075231623,ONE-TIME,200000008,GR2984081972221219009016,75.00,37.50,PARTIALLY_PAID,0.00,6587.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF78249223903668075231623,ONE-TIME,200000008,GR2984081972221219009016,75.00,75.00,PAID,0.00,6625.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF80347848870287570512102,ONE-TIME,200000008,GR2984081972221219009016,100.00,50.00,PARTIALLY_PAID,0.00,6675.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF80347848870287570512102,ONE-TIME,200000008,GR2984081972221219009016,100.00,100.00,PAID,0.00,6725.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF19463662529076130111917,ONE-TIME,200000008,GR2984081972221219009016,125.00,62.50,PARTIALLY_PAID,0.00,6787.50,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF19463662529076130111917,ONE-TIME,200000008,GR2984081972221219009016,125.00,125.00,PAID,0.00,6850.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF68434802999604662746893,ONE-TIME,200000008,GR2984081972221219009016,150.00,75.00,PARTIALLY_PAID,0.00,6925.00,1
04-01-2026,05:03:50,100000002,GR7155307650846953463322,RF68434802999604662746893,ONE-TIME,200000008,GR2984081972221219009016,150.00,150.00,PAID,0.00,7000.00,1
